id_cliente;id_estandar;nombre_estandar;nombre_cliente;activo;pasivo;perdida;ganancia
24105;2.03.01.00;Capital pagado;CAPITAL;0;443146328;0;443146328
24107;2.03.04.00;Otras reservas;VALOR EN COLOCACION DE ACCION;0;1863019;0;1863019
24120;2.03.04.00;Otras reservas;RESULTADOS ACUMULADOS;17365800;2513993415;0;2496627615
24125;2.03.04.00;Otras reservas;RESULTADOS DEL EJERCICIO;140820402;140820402;0;0
40101;3.01.01.00;Ingresos de explotación;VENTAS BROCHAS CONDOR PROFESIONAL;0;285815089;0;285815089
40102;3.01.01.00;Ingresos de explotación;VENTAS BROCHAS CONDOR PREMIUM Y CAL;0;2168697643;0;2168697643
40103;3.01.01.00;Ingresos de explotación;VENTAS PINCELES Y PINCELOTES CONDOR;0;31510728;0;31510728
40104;3.01.01.00;Ingresos de explotación;VENTAS PINCELES Y PINCELOTES EXCELSIOR;0;9159385;0;9159385
40105;3.01.01.00;Ingresos de explotación;VENTA CONDOR BLACK;0;22296867;0;22296867
40106;3.01.01.00;Ingresos de explotación;VENTA PROTECTORES PINTURA CONDOR;0;93495647;0;93495647
40201;3.01.01.00;Ingresos de explotación;VENTAS BROCHAS EXCELSIOR PROFESIONAL;0;330198155;0;330198155
40202;3.01.01.00;Ingresos de explotación;VENTAS BROCHAS EXCELSIOR PREMIUM;0;278521113;0;278521113
40301;3.01.01.00;Ingresos de explotación;VENTAS SET DE BROCHAS;0;665183121;0;665183121
40303;3.01.01.00;Ingresos de explotación;VENTAS SET CONDOR BLACK;0;204355156;0;204355156
40401;3.01.01.00;Ingresos de explotación;VENTAS BROCHAS DON TEO;0;247216210;0;247216210
40501;3.01.01.00;Ingresos de explotación;VENTAS BROCHAS ECONOMICAS;0;391661326;0;391661326
40601;3.01.01.00;Ingresos de explotación;VENTAS BROCHAS MAS ECONOMICAS;0;560814436;0;560814436
41101;3.01.01.00;Ingresos de explotación;VENTAS RODILLOS CONDOR;0;472294763;0;472294763
41201;3.01.01.00;Ingresos de explotación;VENTAS RODILLOS EXCELSIOR;0;67038872;0;67038872
41202;3.01.01.00;Ingresos de explotación;VENTAS RODILLOS EXCELSIOR ESPONJA;0;23752338;0;23752338
42001;3.01.01.00;Ingresos de explotación;VENTAS EXTENSORES;0;2514971;0;2514971
42003;3.01.01.00;Ingresos de explotación;VENTAS BANDEJAS;0;14635246;0;14635246
42101;3.01.01.00;Ingresos de explotación;VENTAS ESPATULAS CONDOR;0;24387625;0;24387625
42201;3.01.01.00;Ingresos de explotación;VENTAS ESPATULAS EXCELSIOR;0;15488289;0;15488289
43001;3.01.01.00;Ingresos de explotación;VENTAS ESCOBILLAS  FRUTAS;0;31829865;0;31829865
43002;3.01.01.00;Ingresos de explotación;VENTAS ESCOBILLAS ACERO;0;27541567;0;27541567
43003;3.01.01.00;Ingresos de explotación;VENTAS ESCOBILLAS ENCERADORAS Y ZAPATOS;0;34745059;0;34745059
43004;3.01.01.00;Ingresos de explotación;VENTAS ESCOBILLAS OTRAS;0;4087670;0;4087670
43005;3.01.01.00;Ingresos de explotación;VENTA ESCOBILLONES;0;35164869;0;35164869
44001;3.01.01.00;Ingresos de explotación;VENTAS MATERIAS PRIMAS;0;9777366;0;9777366
44002;3.01.01.00;Ingresos de explotación;VENTAS SUB PRODUCTOS;0;596480;0;596480
44003;3.01.01.00;Ingresos de explotación;VENTAS GENERALES;0;3841723;0;3841723
46001;3.02.03.00;Otros ingresos fuera de la explotación;INTERESES FINANCIEROS;0;5626447;0;5626447
50101;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA BROCHAS CONDOR PROFESIONAL;89726365;14156237;75570128;0
50102;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA BROCHAS CONDOR PREMIUM Y CAL;703959997;11487619;692472378;0
50103;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA PINCELES Y PINCELOTES CONDOR;8858807;0;8858807;0
50104;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA PINCELES Y PINCELOTES EXCELSIOR;4377401;0;4377401;0
50105;3.05.10.00;Otros egresos fuera de la explotación ;COSTO VENTA CONDOR BLACK;8039413;0;8039413;0
50106;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA PROTECTORES PINTURA CONDOR;63029838;0;63029838;0
50201;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA BROCHAS EXCELSIOR PROFESIONAL;121797954;1671033;120126921;0
50202;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA BROCHAS EXCELSIOR PREMIUM;117985748;0;117985748;0
50301;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA SET DE BROCHAS;328303370;149400;328153970;0
50303;3.05.10.00;Otros egresos fuera de la explotación ;COSTO VENTA SET CONDOR BLACK;78676624;0;78676624;0
50401;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA BROCHAS DON TEO;123038966;3433804;119605162;0
50501;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA BROCHAS ECONOMICAS;174037090;5404276;168632814;0
50601;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA BROCHAS MAS ECONOMICAS;143337004;4448054;138888950;0
51101;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA RODILLOS CONDOR;277817498;0;277817498;0
51201;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA RODILLOS EXCELSIOR;41712412;0;41712412;0
51202;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA RODILLO EXCELSIOR ESPONJA;12076857;0;12076857;0
52003;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA BANDEJAS;11294470;0;11294470;0
52101;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA ESPATULAS CONDOR;14778444;0;14778444;0
52201;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA ESPATULAS EXCELSIOR;10252767;0;10252767;0
53001;3.05.10.00;Otros egresos fuera de la explotación ;COSTO VENTA ESCOBILLAS DE FRUTA;8044372;189024;7855348;0
53002;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA ESCOBILLAS DE ACERO;9842166;336518;9505648;0
53003;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA ESCOB DE ENCERADO Y ZAPATO;21764049;944880;20819169;0
53004;3.05.10.00;Otros egresos fuera de la explotación ;COSTO VENTA OTRAS ESCOBILLAS;20197144;5351095;14846049;0
54001;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA MATERIA PRIMA;4964517;0;4964517;0
54002;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTA SUBPRODUCTOS;6990;0;6990;0
54003;3.05.10.00;Otros egresos fuera de la explotación ;COSTO DE VENTAS GENERALES;714739;0;714739;0
62205;3.01.03.00;Gastos de administración y ventas ;REMUNERACIONES;361215555;5665757;355549798;0
62206;3.01.03.00;Gastos de administración y ventas ;REMUNERACIONES BODEGA;54363978;0;54363978;0
62207;3.05.10.00;Otros egresos fuera de la explotación ;SUMINISTROS DE DESPACHO;728800;0;728800;0
62215;3.05.10.00;Otros egresos fuera de la explotación ;INDEMNIZACION AÑOS DE SERVICIO;66226180;0;66226180;0
62225;3.05.10.00;Otros egresos fuera de la explotación ;GASTO DE TELEFONO;13239182;0;13239182;0
62230;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS DE PATENTES;26985674;0;26985674;0
62235;3.05.10.00;Otros egresos fuera de la explotación ;SUMINISTROS DE OFICINA;8944719;0;8944719;0
62247;3.05.10.00;Otros egresos fuera de la explotación ;SUMINISTROS VARIOS;2331330;0;2331330;0
62250;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS GENERALES;82510640;406826;82103814;0
62255;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS DE DESARROLLO;86500;0;86500;0
62260;3.05.10.00;Otros egresos fuera de la explotación ;ASESORIAS;59540258;0;59540258;0
62270;3.05.10.00;Otros egresos fuera de la explotación ;COLACIONES DEL PERSONAL;55047150;0;55047150;0
62280;3.05.10.00;Otros egresos fuera de la explotación ;ASEO Y VIGILANCIA;51985556;0;51985556;0
62301;3.01.03.00;Gastos de administración y ventas ;REMUNERACIONES VENTA;332668511;0;332668511;0
62310;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS DE PUBLICIDAD;20640581;2565335;18075246;0
62315;3.05.10.00;Otros egresos fuera de la explotación ;FLETES DE MERCADERIAS;73330380;14741091;58589289;0
62316;3.05.10.00;Otros egresos fuera de la explotación ;REBATE;1431340852;199123924;1232216928;0
62317;3.05.10.00;Otros egresos fuera de la explotación ;DESCTOS. FILL RATE;3784984;0;3784984;0
62350;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS GENERALES DEP VENTA;39623663;30029020;9594643;0
62355;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS DE VIAJE;1352084;0;1352084;0
62401;3.01.03.00;Gastos de administración y ventas ;REMUNERACIONES FABRICACION;142212936;0;142212936;0
62402;3.01.03.00;Gastos de administración y ventas ;REMUNERACIONES DIRECTAS DE FABRICACION;318421705;207232196;111189509;0
62410;3.05.10.00;Otros egresos fuera de la explotación ;ENERGIA;80253942;0;80253942;0
62415;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS DE FABRICACION.;26663751;0;26663751;0
62417;3.05.10.00;Otros egresos fuera de la explotación ;CONSUMIBLES;1692215;0;1692215;0
62420;3.05.10.00;Otros egresos fuera de la explotación ;ARRIENDO DE MAQUINARIAS;224581380;224581383;0;3
62425;3.05.10.00;Otros egresos fuera de la explotación ;ROPA DE TRABAJO E IMPLEMENTOS DE SEGURIDAD;4477140;0;4477140;0
62501;3.01.03.00;Gastos de administración y ventas ;REMUNERACIONES MANTENCION;65542394;0;65542394;0
62510;3.05.10.00;Otros egresos fuera de la explotación ;SERVICIOS DE REPAR. Y MANTEN.;4096845;0;4096845;0
62515;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS Y REP. DE MANTEN.;112317867;2002880;110314987;0
62705;3.06.01.00;Impuesto a La Renta;IMPTO. RTA. 1RA. CATEGORIA;110447930;167046;110280884;0
62804;3.02.01.00;Ingresos financieros;OTRAS CORRECCIONES MONETARIAS;0;20502034;0;20502034
62805;3.05.10.00;Otros egresos fuera de la explotación ;CORRECCION MONETARIA;135817167;116953181;18863986;0
62806;3.05.10.00;Otros egresos fuera de la explotación ;DIFERENCIAS DE CAMBIO MONEDA EXTRANJERA;69875439;41532036;28343403;0
62810;3.03.01.00;Depreciacion;DEPRECIACION;120022338;1306894;118715444;0
62811;3.05.10.00;Otros egresos fuera de la explotación ;OTRAS DEPRECIACIONES;141852927;3408144;138444783;0
62815;3.05.10.00;Otros egresos fuera de la explotación ;SEGUROS CONSUMIDOS;13905483;1439376;12466107;0
62820;3.03.06.00;Castigos;DEUDORES INCOBRABLES;1944022;0;1944022;0
63110;3.05.10.00;Otros egresos fuera de la explotación ;INTERESES PAGADOS;12540113;0;12540113;0
63112;3.05.10.00;Otros egresos fuera de la explotación ;INTERESES LEASING;16994911;1000;16993911;0
63115;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS BANCARIOS;3006273;0;3006273;0
