id_cliente;id_estandar;nombre_estandar;nombre_cliente;activo;pasivo;perdida;ganancia
1107010008;1.03.25.00;Anticipo a proveedores;ANTICIPO A PROVEEDORES;66.322.704;                                 -;                                     -;                                   -
1107010010;1.01.99.00;Otros activos corrientes;RECLAMOS AL SEGURO;3.133.455;                                 -;                                     -;                                   -
1107010012;1.01.25.00;Documentos por cobrar ;OTRAS CUENTAS POR COBRAR;35.140.868;                                 -;                                     -;                                   -
1107010016;1.01.25.00;Documentos por cobrar ;GASTOS POR FACTURAR;120.770.275;                                 -;                                     -;                                   -
1107010017;1.01.99.00;Otros activos corrientes;PROVISION OTROS GASTOS GRALES;                                -;                                 -;                                     -;                                   -
1107010018;1.01.99.00;Otros activos corrientes;OTRAS PROVISIONES;141.841.671;                                 -;                                     -;                                   -
1107010034;1.01.40.00;Documentos y cuentas por cobrar empresas relacionadas situadas en Chile (cuenta corriente mercantil);CTAS CTES EMPRELACIONADA ANTICIPO PROVEEDORES;                                -;                                 -;                                     -;                                   -
1107010035;1.03.24.00;Anticipo y préstamos a los empleados;ANTICIPO A HONORARIOS;4.900.000;                                 -;                                     -;                                   -
1108010001;1.01.50.00;Existencias, neto;UNIDADES NUEVAS Y USADAS;296.345.982;                                 -;                                     -;                                   -
1108010003;1.01.99.00;Otros activos corrientes;IVA SIN DERECHO POR RETOMA UNIDADES;                                -;                                 -;                                     -;                                   -
1108010005;1.01.50.00;Existencias, neto;UNIDADES EN CONSIGNACIÓN;                                -;                                 -;                                     -;                                   -
1108030001;1.01.50.00;Existencias, neto;REPUESTOS AUTOMOTRIZ Y MAQUINARIAS;333.432.318;                                 -;                                     -;                                   -
1108050001;1.01.50.00;Existencias, neto;OTRAS EXISTENCIAS;                                -;                                 -;                                     -;                                   -
1108050002;1.01.50.00;Existencias, neto;CONSUMO MATERIALES TALLER OT ABIERTAS PUBINT;84.369.500;                                 -;                                     -;                                   -
1109010001;1.01.59.00;IVA Crédito Fiscal;IVA  CREDITO  FISCAL;602.396.500;                                 -;                                     -;                                   -
1109010002;1.01.99.00;Otros activos corrientes;PAGO  PROVISIONAL  MENSUAL  PPM;121.854.385;                                 -;                                     -;                                   -
1109010003;1.01.62.00;Otros Créditos por recuperar;CREDITO  SENCE;20.813.527;                                 -;                                     -;                                   -
1109010004;1.01.62.00;Otros Créditos por recuperar;CREDITO  DONACION;                                -;                                 -;                                     -;                                   -
1109010008;1.01.60.00;Impuestos por recuperar;IMPUESTO POR RECUPERAR;                                -;                                 -;                                     -;                                   -
1110010001;1.01.99.00;Otros activos corrientes;SEGUROS  ANTICIPADOS;13.088.716;                                 -;                                     -;                                   -
1110010002;1.01.99.00;Otros activos corrientes;PUBLICIDAD  ANTICIPADA;                                -;                                 -;                                     -;                                   -
1110010004;1.01.99.00;Otros activos corrientes;OTROS  GASTOS  ANTICIPADOS;                                -;                                 -;                                     -;                                   -
1201010001;1.02.11.00;Terrenos;TERRENOS;3.448.229.604;                                 -;                                     -;                                   -
1202020001;1.02.12.00;Construcción y obras de infraestructura;INSTALACIONES;405.721.681;                                 -;                                     -;                                   -
1202020002;1.02.12.00;Construcción y obras de infraestructura;EDIFICIOS;4.602.721.504;                                 -;                                     -;                                   -
1202020003;1.02.12.00;Construcción y obras de infraestructura;OBRAS EN CONSTRUCCION;                                -;                                 -;                                     -;                                   -
1203010001;1.02.13.00;Maquinarias y equipos;MAQUINARIAS Y HERRAMIENTAS;283.558.287;                                 -;                                     -;                                   -
1203010002;1.02.14.00;Muebles y utiles;MUEBLES Y EQUIPOS DE OFICINA;154.467.076;                                 -;                                     -;                                   -
1204010001;1.02.17.00;Vehículos;ACTIVO FIJO VEHICULOS;187.221.853;                                 -;                                     -;                                   -
1205020002;1.02.15.00;Equipos Computacionales y similares;EQUIPOS COMPUTACIONALES;147.857.850;                                 -;                                     -;                                   -
1207010001;1.02.13.00;Maquinarias y equipos;MAQUINARIAS RENTAL;                                -;                                 -;                                     -;                                   -
1208010001;1.02.90.00;Depreciación Acumulada (excepto Automoviles y Activos en Leasing);DEPRECIACION ACUMULADA;                                -;3.285.793.730;                                     -;                                   -
1304010002;1.02.25.00;Software;LICENCIAS Y SOFTWARE;9.465.487;                                 -;                                     -;                                   -
1304010005;1.02.99.00;Otros Bienes Propiedad Planta y Equipo;DERECHO DE MARCA;21.059.584;                                 -;                                     -;                                   -
1305010001;1.01.99.00;Otros activos corrientes;GARANTIAS OTORGADAS;300.000;                                 -;                                     -;                                   -
1305010002;1.01.99.00;Otros activos corrientes;OTROS ACTIVOS;                                -;                                 -;                                     -;                                   -
2101010001;2.01.01.00;Obligaciones con bancos e instituciones financieras ;PRESTAMOS BANCARIOS;                                -;3.558.867.643;                                     -;                                   -
2102010001;2.01.11.00;Proveedores por Pagar;PROVEEDORES EXTRANJEROS;                                -;                                 -;                                     -;                                   -
2103010001;2.01.11.00;Proveedores por Pagar;PROVEEDORES NACIONALES;                                -;1.807.399.823;                                     -;                                   -
2103010004;2.01.11.00;Proveedores por Pagar;COMPENSACION PAGO PROVEEDORES;                                -;                                 -;                                     -;                                   -
2103010005;2.01.11.00;Proveedores por Pagar;ENTRADA MERCADERIA  FACT POR RECIBIR;23.866.754;                                 -;                                     -;                                   -
2103010006;2.01.11.00;Proveedores por Pagar;PROVEEDORES RETOMA USADOS;                                -;                                 -;                                     -;                                   -
2103020001;2.01.12.00;Acreedores varios;CUENTAS POR PAGAR TESORERIA;                                -;12.030.690;                                     -;                                   -
2103020003;2.01.12.00;Acreedores varios;CUENTAS POR PAGAR CTAS CTES;6.921.627;                                 -;                                     -;                                   -
2103030001;2.01.40.00;Documentos y cuentas por pagar empresas relacionadas situadas en Chile (cuenta corriente mercantil);CTA CTE EMPRELACIONADAS  EXTERNAS;                                -;                                 -;                                     -;                                   -
2103030100;2.01.12.00;Acreedores varios;DIFERENCIA DE CAMBIO SSALDO OTRAS CTAS X PAGAR;                                -;                                 -;                                     -;                                   -
2104010001;2.01.59.00;IVA Débito Fiscal ;IVA DEBITO FISCAL;                                -;710.789.133;                                     -;                                   -
2104010002;2.01.54.00;Otras Provisiones;IVA RETENIDO A TERCEROS;                                -;                                 -;                                     -;                                   -
2104010003;2.01.54.00;Otras Provisiones;IMPUESTO UNICO AL TRABAJO;                                -;16.441.810;                                     -;                                   -
2104010004;2.01.54.00;Otras Provisiones;IMPUESTO SOBRE HONORARIOS;                                -;419.433;                                     -;                                   -
2104010006;2.01.99.00;Otros pasivos Corrientes;SUELDOS POR PAGAR;13.885.272;                                 -;                                     -;                                   -
2104010007;2.01.55.00;Retenciones por Pagar;INDEMNIZ Y FINIQUITOS POR PAGAR;                                -;                                 -;                                     -;                                   -
2104010008;2.01.55.00;Retenciones por Pagar;AFP POR PAGAR;                                -;41.320.751;                                     -;                                   -
2104010009;2.01.55.00;Retenciones por Pagar;ISAPRE POR PAGAR;                                -;12.061.868;                                     -;                                   -
2104010010;2.01.55.00;Retenciones por Pagar;CAJAS DE PREVISION POR PAGAR;                                -;4.203.585;                                     -;                                   -
2104010011;2.01.55.00;Retenciones por Pagar;OTRAS INSTDE PREVISION POR PAGAR;                                -;3.938.602;                                     -;                                   -
2104010015;2.01.99.00;Otros pasivos Corrientes;SEGUROS DE VIDA;                                -;329.903;                                     -;                                   -
2104010017;2.01.55.00;Retenciones por Pagar;PRESTAMOS CAJA COMPENSACION;                                -;7.416.295;                                     -;                                   -
2104010020;2.01.55.00;Retenciones por Pagar;OTRAS RETENCIONES;8.924.921;                                 -;                                     -;                                   -
2104010022;2.01.50.00;Provision de Indemnización;PROVISION IAS;                                -;                                 -;                                     -;                                   -
2104010023;2.01.54.00;Otras Provisiones;OTRAS PROVISIONES;                                -;134.035.330;                                     -;                                   -
2104010024;2.01.54.00;Otras Provisiones;PROV GASTOS IMPORT FLETESEGUROOTROS;                                -;                                 -;                                     -;                                   -
2104010025;2.01.54.00;Otras Provisiones;PROVISION VTAS ANTICIPADAS;                                -;                                 -;                                     -;                                   -
2104010028;2.01.54.00;Otras Provisiones;PROVISION PPM;                                -;15.945.545;                                     -;                                   -
2104010031;2.01.54.00;Otras Provisiones;PROVISION DESCUENTOS VTA ANTICIPADA;                                -;                                 -;                                     -;                                   -
2104010032;2.01.54.00;Otras Provisiones;PROVISION OTROS GASTOS GENERALES;                                -;7.622.390;                                     -;                                   -
2106010001;2.01.60.00;Impuesto a la renta por Pagar;IMPUESTO A LA RENTA;                                -;17.721.208;                                     -;                                   -
2109010001;2.01.40.00;Documentos y cuentas por pagar empresas relacionadas situadas en Chile (cuenta corriente mercantil);CTA CTE EMPRELACIONADAS  PROVEEDORES;                                -;48.901.643;                                     -;                                   -
2109010002;2.01.40.00;Documentos y cuentas por pagar empresas relacionadas situadas en Chile (cuenta corriente mercantil);CTA CTE EMPRELACIONADAS  COMERCIAL;140.710.704;                                 -;                                     -;                                   -
2110010001;2.01.12.00;Acreedores varios;HONORARIOS POR PAGAR;                                -;758.800;                                     -;                                   -
2110010002;2.01.12.00;Acreedores varios;OTRAS CUENTAS POR PAGAR;                                -;                                 -;                                     -;                                   -
2202010001;2.02.01.00;Obligaciones con bancos e instituciones financieras ;CREDITO A LARGO PLAZO;                                -;2.861.262.501;                                     -;                                   -
2203010003;2.02.99.00;Otros pasivos NO Corrientes;RESPONSABILIDAD GARANTIAS RECIBIDAS;                                -;1.000.000;                                     -;                                   -
2401010001;2.03.01.00;Capital pagado;CAPITAL PAGADO;                                -;2.500.000.000;                                     -;                                   -
2402010001;2.03.04.00;Otras reservas;CAPITAL SUSCRITO POR PAGAR;                                -;                                 -;                                     -;                                   -
2403010001;2.03.02.00;Reserva revalorización capital;REVALOR CAPITAL PROPIO ART;                                -;1.054.861.839;                                     -;                                   -
2409010002;2.03.04.00;Otras reservas;RETIROS DE SOCIOS DEBITO;199.384.580;                                 -;                                     -;                                   -
2410010001;2.03.06.00;Utilidades acumuladas;UTILIDADES ACUMULADAS;                                -;1.613.637.027;                                     -;                                   -
2410010002;2.03.04.00;Otras reservas;PERDIDAS ACUMULADAS;                                -;                                 -;                                     -;                                   -
2501010001;2.03.04.00;Otras reservas;CUENTA COMPENSACIÓN SEGMENTO SALDO CERO;                                -;                                 -;                                     -;                                   -
3101010001;3.01.01.00;Ingresos de explotación;VENTA  UNIDADES;                                -;                                 -;                                     -;26.076.717.007
3101020001;3.01.01.00;Ingresos de explotación;VENTAS REPUESTOS Y ACCESORIOS;                                -;                                 -;                                     -;1.915.028.321
3101030001;3.01.01.00;Ingresos de explotación;VENTAS SERVTECNICOMOBRA;                                -;                                 -;                                     -;1.335.940.650
3101030002;3.02.01.00;Ingresos financieros;VENTAS SERVTECNICOREPUESTOS;                                -;                                 -;                                     -;1.739.646.084
3101030003;3.01.01.00;Ingresos de explotación;VENTAS SERVTECNICOTRABTERCEROS;                                -;                                 -;                                     -;68.532.963
3101030004;3.01.01.00;Ingresos de explotación;VENTAS SERVTECNICOMATERIALES Y LUBRICANTES;                                -;                                 -;                                     -;46.592.636
3101040001;3.01.01.00;Ingresos de explotación;BENEFICIO INTERNO  M OBRA;                                -;                                 -;                                     -;69.674.571
3101040002;3.01.01.00;Ingresos de explotación;BENEFICIO INTERNO  REPUESTOS;                                -;                                 -;                                     -;103.115.495
3101040003;3.01.01.00;Ingresos de explotación;BENEFICIO INTERNO  TRABAJOS DE TERCEROS;                                -;                                 -;                                     -;7.036.925
3101040004;3.01.01.00;Ingresos de explotación;BENEFICIO INTERNO  MATERIALES Y LUBRICANTES;                                -;                                 -;                                     -;1.478.402
3101050001;3.01.01.00;Ingresos de explotación;INGRESOS POR COMISIONES DE VENTAS;                                -;                                 -;                                     -;55.227.261
3101050002;3.01.01.00;Ingresos de explotación;COMISIONES POR VENTAS DE CREDITOS;                                -;                                 -;                                     -;546.394.963
3101050003;3.02.01.00;Ingresos financieros;COMISIONES POR VENTAS DE SEGUROS;                                -;                                 -;                                     -;205.864.209
3101050004;3.02.01.00;Ingresos financieros;INGRESOS POR COMIS&INCENT RETAIL PROPIO;                                -;                                 -;                                     -;609.798.680
3101060001;3.01.01.00;Ingresos de explotación;VENTAS VARIAS DEL GIRO;                                -;                                 -;                                     -;6.680.546
3101060002;3.05.10.00;Otros egresos fuera de la explotación ;OTROS INGRESOS POR VENTAS;                                -;                                 -;17.630.091;                                   -
3101060003;3.02.03.00;Otros ingresos fuera de la explotación;TRANSFERENCIAS DE RESULTADOS;                                -;                                 -;                                     -;6.467.104
3101060007;3.02.03.00;Otros ingresos fuera de la explotación;INGRESOS RECUP DE GTOS DE INSCRIPCIONES Y CONTR;                                -;                                 -;                                     -;191.984
3101060012;3.02.03.00;Otros ingresos fuera de la explotación;RECUPERACION DE GASTOS DE ARRIENDOS LOCALES;                                -;                                 -;                                     -;9.600.002
3101060017;3.02.03.00;Otros ingresos fuera de la explotación;INGRESOS RECUP IMPTO FUENTES MOVILES;                                -;                                 -;                                     -;13.678.254
3103010001;3.02.03.00;Otros ingresos fuera de la explotación;INGRESOS APORTES DE FABRICA EN PUBLICIDAD;                                -;                                 -;                                     -;49.672.817
3201010001;3.02.03.00;Otros ingresos fuera de la explotación;INTERESES POR MAYOR PLAZO;                                -;                                 -;                                     -;39.065.528
3201010004;3.02.03.00;Otros ingresos fuera de la explotación;OTROS INGRESOS FINANCIEROS;                                -;                                 -;                                     -;3.117.496
3202010001;3.02.03.00;Otros ingresos fuera de la explotación;MAYOR VALOR VENTA ACTIVOS FIJOS;                                -;                                 -;                                     -;113.514.400
3202010006;3.02.03.00;Otros ingresos fuera de la explotación;OTROS INGRESOS VARIOS;                                -;                                 -;                                     -;19.052.085
4101010001;3.01.02.00;Costos de explotación ;COSTO VENTA UNIDADES;                                -;                                 -;22.524.505.545;                                   -
4101010003;3.01.02.00;Costos de explotación ;COSTO UNIDADES DESFASADAS;                                -;                                 -;13.015.866;                                   -
4101010010;3.01.02.00;Costos de explotación ;REVALUACION UNIDADES NUEVAS OT;                                -;                                 -;795.503;                                   -
4101020002;3.01.02.00;Costos de explotación ;COSTO VENTAS SERVTECNICOREPUESTOS;                                -;                                 -;1.197.006.844;                                   -
4101020003;3.01.02.00;Costos de explotación ;COSTO VENTAS SERVTECNICOTRABTERCEROS;                                -;                                 -;29.677.838;                                   -
4101020004;3.01.02.00;Costos de explotación ;COSTO VENTAS SERVTECNICOMATERIALES Y LUBRICANTES;                                -;                                 -;146.645.305;                                   -
4101030002;3.01.02.00;Costos de explotación ;CONSUMO INTERNO  REPUESTOS;                                -;                                 -;121.874.705;                                   -
4101030003;3.01.02.00;Costos de explotación ;CONSUMO INTERNO  TRABAJOS DE TERCEROS;                                -;                                 -;79.212.961;                                   -
4101040001;3.01.02.00;Costos de explotación ;COSTO VENTAS REPUESTOS;                                -;                                 -;1.423.147.756;                                   -
4101040002;3.01.02.00;Costos de explotación ;COSTO DE ARTICULOS DEL STOCK REMATADOS;                                -;                                 -;12.857;                                   -
4101050003;3.05.10.00;Otros egresos fuera de la explotación ;DESCUENTOS OTORGADOS;                                -;                                 -;20.229.895;                                   -
4101050004;3.05.10.00;Otros egresos fuera de la explotación ;DESCUENTOS OTORGADOS VENTAS UNIDADES;                                -;                                 -;2.080.053.398;                                   -
4101050005;3.05.10.00;Otros egresos fuera de la explotación ;DESCUENTOS OTORGADOS VENTAS REPUESTOS;                                -;                                 -;1.655.588;                                   -
4101050006;3.05.10.00;Otros egresos fuera de la explotación ;DESCUENTOS OTORGADOS VENTAS TALLER;                                -;                                 -;72.355.635;                                   -
4102010001;3.05.10.00;Otros egresos fuera de la explotación ;REVISION TECNICA;                                -;                                 -;697.238;                                   -
4102010004;3.05.10.00;Otros egresos fuera de la explotación ;NOTARIA;                                -;                                 -;50.800;                                   -
4102010006;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS DE INSCRIPCION RNVM DISTRIB PLACAS Y OTRO;                                -;                                 -;10.453.191;                                   -
4102030004;3.05.10.00;Otros egresos fuera de la explotación ;GASTOS COMERCIALIZACION A CLIENTES;                                -;                                 -;46.783.199;                                   -
4102030005;3.05.10.00;Otros egresos fuera de la explotación ;ATENCION DE CLIENTES;                                -;                                 -;156.113.741;                                   -
4102030006;3.05.10.00;Otros egresos fuera de la explotación ;TASACIONES;                                -;                                 -;1.138.446;                                   -
4102030015;3.05.10.00;Otros egresos fuera de la explotación ;SOLUCION PROBLEMAS A CLIENTES;                                -;                                 -;1.409.025;                                   -
4102040006;3.05.10.00;Otros egresos fuera de la explotación ;COMISIONES VTAS TARJETAS DE CREDITO;                                -;                                 -;33.818.620;                                   -
4201010001;3.05.10.00;Otros egresos fuera de la explotación ;MEDIOS PUBLICITARIOS;                                -;                                 -;101.703.726;                                   -
4201010002;3.05.10.00;Otros egresos fuera de la explotación ;EVENTOS Y MARKETING DIRECTO;                                -;                                 -;4.691.765;                                   -
4201010012;3.05.10.00;Otros egresos fuera de la explotación ;MARKETING DIRECTO;                                -;                                 -;5.996.749;                                   -
4203010001;3.01.03.00;Gastos de administración y ventas ;HORAS EXTRAORDINARIAS;                                -;                                 -;5.190.124;                                   -
4203010002;3.01.03.00;Gastos de administración y ventas ;SUELDO BASE Y GRATIFICACION;                                -;                                 -;1.257.501.780;                                   -
4203010003;3.01.03.00;Gastos de administración y ventas ;INDEMNIZACION POR FINIQUITOS PAGADOS;                                -;                                 -;163.649.655;                                   -
4203010004;3.01.03.00;Gastos de administración y ventas ;APORTES PATRONALES;                                -;                                 -;244.641.006;                                   -
4203010005;3.01.03.00;Gastos de administración y ventas ;OTRAS COMISIONES YO BENEFICIOS;                                -;                                 -;298.459.789;                                   -
4203020003;3.01.03.00;Gastos de administración y ventas ;BIENESTAR DEL PERSONAL VARIOS;                                -;                                 -;24.274.339;                                   -
4203020004;3.01.03.00;Gastos de administración y ventas ;BIENESTAR DEL PERSONAL UNIFORMES;                                -;                                 -;6.040.181;                                   -
4203020005;3.01.03.00;Gastos de administración y ventas ;BIENESTAR DEL PERSONAL OTROS BENEFICIOS;                                -;                                 -;22.300.536;                                   -
4203040001;3.01.03.00;Gastos de administración y ventas ;CAPACITACION DEL PERSONAL;                                -;                                 -;550.000;                                   -
4203050001;3.01.03.00;Gastos de administración y ventas ;HONORARIOS;                                -;                                 -;576.807;                                   -
4203080001;3.01.03.00;Gastos de administración y ventas ;COMISIONES Y BONOS POR COLOCACION CREDITOS;                                -;                                 -;102.482.256;                                   -
4203080002;3.01.03.00;Gastos de administración y ventas ;COMISIONES Y BONOS POR COLOCACION SEGUROS;                                -;                                 -;33.301.518;                                   -
4203080003;3.01.03.00;Gastos de administración y ventas ;COMISY BONOS POR VTAS UNIDRPTOS;                                -;                                 -;742.093.260;                                   -
4204010001;3.01.03.00;Gastos de administración y ventas ;COMUNICACIONES TELEFONIA Y FAX;                                -;                                 -;42.387.365;                                   -
4204010002;3.05.10.00;Otros egresos fuera de la explotación ;CORRESPONDENCIA;                                -;                                 -;1.525.035;                                   -
4204010004;3.05.10.00;Otros egresos fuera de la explotación ;LIBROS REVISTAS Y CUOTAS SOCIALES;                                -;                                 -;1.775.008;                                   -
4204010005;3.05.10.00;Otros egresos fuera de la explotación ;ELECTRICIDAD;                                -;                                 -;53.119.894;                                   -
4204010006;3.05.10.00;Otros egresos fuera de la explotación ;AGUA;                                -;                                 -;7.431.332;                                   -
4204010007;3.05.10.00;Otros egresos fuera de la explotación ;GAS Y CALEFACCION;                                -;                                 -;319.867;                                   -
4204010008;3.05.10.00;Otros egresos fuera de la explotación ;TRASLADOS Y FLETES;                                -;                                 -;350.261.648;                                   -
4204020002;3.05.10.00;Otros egresos fuera de la explotación ;MANTENIMIENTO MAQUINARIAS Y EQUIPOS AREAS;                                -;                                 -;12.606.933;                                   -
4204020003;3.05.10.00;Otros egresos fuera de la explotación ;MANTENIMIENTO BIENES RAICES MANT MAQ Y EQUIPO;                                -;                                 -;32.297.676;                                   -
4204020004;3.05.10.00;Otros egresos fuera de la explotación ;MANTENCION Y SOPORTE COMPUTACIONAL;                                -;                                 -;9.692.358;                                   -
4204020005;3.05.10.00;Otros egresos fuera de la explotación ;MANTENCION HW Y SW COMPUTADOR CENTRAL;                                -;                                 -;67.307.789;                                   -
4204020006;3.05.10.00;Otros egresos fuera de la explotación ;ARTICULOS DE OFICINA;                                -;                                 -;41.248.944;                                   -
4204020007;3.05.10.00;Otros egresos fuera de la explotación ;MANTENCION VEHICULOS ACTIVO FIJO;                                -;                                 -;2.086.268;                                   -
4204030001;3.05.10.00;Otros egresos fuera de la explotación ;SEGUROS;                                -;                                 -;93.409.139;                                   -
4204040002;3.05.10.00;Otros egresos fuera de la explotación ;ARRIENDOS BIENES RAICES;                                -;                                 -;55.557.143;                                   -
4204050001;3.05.10.00;Otros egresos fuera de la explotación ;PATENTES COMERCIALES;                                -;                                 -;47.206.480;                                   -
4204050002;3.05.10.00;Otros egresos fuera de la explotación ;CONTRIBUCIONES BIENES RAICES PROPIOS;                                -;                                 -;58.284.188;                                   -
4204050003;3.05.13.00;Donaciones;DONACIONES;                                -;                                 -;2.660.000;                                   -
4204050004;3.05.15.00;Intereses,Multas y Reajustes;MULTAS E INTERESES PENALES;                                -;                                 -;107.400;                                   -
